"","analysisId","nctId","pValue","statisticalMethod","studyType","EARLY_PHASE1","PHASE1","PHASE2","PHASE3","PHASE4","outcomeTitle","outcomeType","groupDescription","conditionIds","briefTitle","has_less_than","N","model","I","R","C","JAB"
"2545","a07920e40be0d494352d7354fe88a4eb","NCT01092663",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Fasting Endogenous Glucose Production","PRIMARY","Treament difference in fasting EGP between the 2 groups were compared.","D003920; D003924","The Effects of Co-admin of Colesevelam and Sitagliptin on Glucose Metabolism in Subjects With Type 2 Diabetes Mellitus",FALSE,50,"t-test",NA,NA,NA,1.07648023860356
"2546","a07a735e154f43452961ebc62694b382","NCT03203512",0.05,"ANOVA","INTERVENTIONAL",0,0,0,0,0,"Ex Vivo Agonist-stimulated Platelet Activation Detected by Plate-based Platelet Aggregation Assay","SECONDARY","Null hypothesis is that there was no difference in change of platelet function in affecting LogEC50 values in response to TRAP-6 between fish oil and placebo capsules. Comparisons of this parameter after each intervention were drawn using 2-way ANOVA with the Turkey multiple comparisons test.","D001768","Fish Oil-derived N-3 Polyunsaturated Fatty Acids and Extracellular Vesicles",FALSE,80,"anova",2,NA,NA,1.34217713699512
"2547","a086089357ffc267469570ca038f2434","NCT01631214",0.008,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants With New Vertebral Fractures Through Month 12","SECONDARY",NA,"D010024","Study to Determine the Efficacy and Safety of Romosozumab in the Treatment of Postmenopausal Women With Osteoporosis",FALSE,3399,"logistic_regression",NA,NA,NA,1.73310705050442
"2548","a08664b5876a71927336179b82f77085","NCT02067728",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Perception of Patient Centeredness of Encounter","OTHER_PRE_SPECIFIED",NA,"D009765","Family Nutrition Physical Activity Tool Use During Well Child Visits",TRUE,372,"t-test",NA,NA,NA,2.84021788100067
"2549","a0980eeeaacfe1436193e471a084419a","NCT04047121",0.0421,"Two-sample t-test","OBSERVATIONAL",0,0,0,0,0,"All Cause Total Health Care Cost During 12 Months Post-index Date","SECONDARY",NA,"D001168; D001172","A Study to Evaluate Patient Characteristics and Treatment Patterns Among Rheumatoid Arthritis Patients",FALSE,609,"t-test",NA,NA,NA,3.13839400486868
"2550","a0a9f1d4a2d60686efa3553fb3f34b5c","NCT01445730",0.04,"Mann-Whitney","INTERVENTIONAL",0,0,0,0,0,"B48 Plasma AUC","PRIMARY",NA,"D015228; D056128","Fructose Consumption and Metabolic Dysregulation",FALSE,71,"mann_whitney",NA,NA,NA,1.05348219904379
"2551","a0c83fbdf32be9c4cb2e92291c600c63","NCT01092663",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Fasting Gluconeogenesis","PRIMARY","Difference in treatment effect between groups was evaluated","D003920; D003924","The Effects of Co-admin of Colesevelam and Sitagliptin on Glucose Metabolism in Subjects With Type 2 Diabetes Mellitus",FALSE,50,"t-test",NA,NA,NA,1.07648023860356
"2552","a0d1809c08f1f667f364fe5101480efc","NCT03192176",0.0433,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Number of Participants With Mean Percent Reduction of 50% in The Mean Frequency of Moderate and Severe Vasomotor Symptoms From Baseline to Each Study Week","SECONDARY","Week 7","D019584","A Dose-ranging Study of the Efficacy of ESN364 in Postmenopausal Women Suffering Vasomotor Symptoms (Hot Flashes)",FALSE,83,"logistic_regression",NA,NA,NA,1.21190689456284
"2553","a0df77c29a8e11f942f643901666054b","NCT00949884",0.0096,"Logistic regression","INTERVENTIONAL",0,0,0,0,1,"Percentage of Participants Achieving Blood Pressure Goals at Week 8","OTHER_PRE_SPECIFIED","Percentage of participants achieving diastolic blood pressure goal of \<80 mmHg","D006973","Olmesartan Comparison to Losartan in Hypertensive Subjects",FALSE,850,"logistic_regression",NA,NA,NA,1.02299787627187
"2554","a0ea48d09d99578dafbf31fc8f2093a6","NCT02900352",0.04,"ANOVA","INTERVENTIONAL",0,0,0,1,0,"Level of Alcohol-related Problems","SECONDARY",NA,"D000437; D000428","Zonisamide Treatment of Alcohol Use Disorder: an Evaluation of Efficacy and Mechanism of Action",FALSE,108,"anova",2,NA,NA,1.28614653164923
"2555","a0ee1846347dbc1e63b4535ba6cdad43","NCT03353415",0.05,"Mann-Whitney","INTERVENTIONAL",0,0,0,0,0,"Percentage of Time Sensor Glucose Level >180 mg/dL During Period of CGM Wear, Masked Versus Unmasked Phase","SECONDARY",NA,"D007003","Continuous Glucose Monitoring to Reduce Hypoglycemia and Improve Safety After Gastric Surgery",FALSE,44,"mann_whitney",NA,NA,NA,1.01513168983373
"2556","a0f75a9a1e87e059970e0bdd0ed0edcb","NCT00023595",0.01,"Mann-Whitney","INTERVENTIONAL",0,0,0,1,0,"H02: Seattle Angina Questionnaire (SAQ) Anginal Frequency Subscale","SECONDARY",NA,"D006333; D002318; D006331; D003327","Comparison of Surgical and Medical Treatment for Congestive Heart Failure and Coronary Artery Disease",FALSE,970,"mann_whitney",NA,NA,NA,1.13271769496004
"2557","a10a50e556d77fe67d0d1b51bbda9d01","NCT00918736",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,1,0,0,"Change From Baseline in the Ankle Osteoarthritis Scale (AOS) Score at 6 Months","PRIMARY","Previous report using 5 weekly injections, mean AOS score reduction is 2.6 with the SD of 1.8 in 75 patients. To test whether AOS reduction would be \> 1 using pair t-test after 3 weekly injections, investigators need \> 42 patients to give \> 90% power to reject the null hypothesis-mean AOS score reduction \<1 at 6 months, given that both the mean and standard deviation of AOS score reduction equal to 2. Considering possible dropout of participants, investigators decide to include 50 patients","D010003","Efficacy of 3 Weekly Injections of Hyaluronate in Patients With Ankle Osteoarthritis",TRUE,46,"t-test",NA,NA,NA,1.03597838019194
"2558","a10bb2c5f54dce3dbdf1cde76e33ae33","NCT04761302",0.041,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,1,"24hrs VAS Pain Score","PRIMARY",NA,"D050723; D005264; D013978","Postoperative Pain Management in Patients Undergoing Intramedullary Nail Fixation After Tibia and Femoral Fractures",FALSE,96,"t-test",NA,NA,NA,1.24099903377859
"2559","a10d1bea00b4c16fb0861faa2b943d77","NCT04473222",0.032,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Child Sleep Problems: Bedtime Difficulties","SECONDARY",NA,"D012892","Behavioral Sleep Intervention in Urban Primary Care: Aim 3",FALSE,97,"t-test",NA,NA,NA,1.01188064687256
"2560","a1269dec61d0b2a33f65b636b37a342b","NCT04716010",0.05,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"Percentage of Participants Who Support Environmental Warning Label","OTHER_PRE_SPECIFIED",NA,"D003110; D012004","Developing and Evaluating Product Messaging",TRUE,1752,"linear_regression",NA,NA,NA,6.13876469477842
"2561","a15134a64b18b2c148ff3438f1a1c7bb","NCT03625986",0.043,"Mann-Whitney","INTERVENTIONAL",0,0,0,0,0,"Cigarettes Per Day","SECONDARY",NA,"D014029","Does Switching to Nicotine Containing Electronic Cigarettes Reduce Health Risk Markers",FALSE,67,"mann_whitney",NA,NA,NA,1.0889434872484
"2562","a15e56f8af282884f8a8471b8cde5314","NCT00261443",0.022,"ANOVA","INTERVENTIONAL",0,0,0,0,1,"Adjusted Mean Change in CGI-BP From Preceding Phase (Mania) Through Phase 3","SECONDARY","Aripiprazole - Placebo; Week 48 Comparison","D001714","A Study of Aripiprazole (Abilify) in Patients With Bipolar Mania",FALSE,326,"anova",2,NA,NA,1.32128119120301
"2563","a177471c4b8cdb84cc8fd6b13cc8025a","NCT02596126",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,1,0,"Efficacy Endpoints","SECONDARY","Patient satisfaction is measured at visit 1 (6 months) and visit 3 (2 years) using the Treatment Satisfaction Questionnaire for Medication (TSQM) version 1.4 a 14-item psychometric instrument comprising of four domains: effectiveness (questions 1 to 3), side effects (questions 4 to 8), convenience (questions 9 to 11) and global satisfaction (questions 12 to 14).","D009362; D002318; D009203; D007238","Secondary Prevention of Cardiovascular Disease in the Elderly Trial",TRUE,2466,"t-test",NA,NA,NA,7.28069129722027
"2564","a1818c4adf05d84a65f365658beea48c","NCT00931528",0.0467,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Patients Maintaining Spontaneous (Off-drug) Erectile Function (EF) at Weeks 28-30 After Initiation of Radiation Therapy (RT)","PRIMARY","Logistic regression using generalized estimating equations was performed modeling the probability of non-responders. Only treatment arm (Placebo vs. Tadalafil), age (\> 65 vs. other), RT method (External RT vs. brachytherapy), and significant pretreatment characteristics \[N stage (NX vs. N0)\] were retained in the model. (Dropped pretreatment characteristics: ethnicity, Zubrod, T stage, PSA.) The results for each explanatory variable are reported separately. Age is reported here.","D011471; D007172","Tadalafil in Preventing Erectile Dysfunction in Patients With Prostate Cancer Treated With Radiation Therapy",FALSE,141,"logistic_regression",NA,NA,NA,1.66583536614134
"2565","a18661b60bf78d42e56df5e5cd0ef91a","NCT04289623",0.035,"Logistic regression","OBSERVATIONAL",0,0,0,0,0,"Rate of Enrollment (14 Days)","PRIMARY","We conducted a logistic regression among the never enrolled group with the rank-and-file email as the reference group.",NA,"Assessing the Impact of myHealth Rewards Program-related Communications on Enrollment: Replication",FALSE,12216,"logistic_regression",NA,NA,NA,11.9752892138374
"2566","a186f887be9b6be6cf6a3bd3fade50eb","NCT00951912",0.05,"ANOVA","INTERVENTIONAL",0,0,0,0,0,"Total Urinary Isoflavones","SECONDARY",NA,"D003924","The Effects of Soy Isoflavones to Improve the Metabolism of Glucose and Lipids",TRUE,102,"anova",2,NA,NA,1.50770356720122
"2567","a1b07daa02844f3c80e93dd5a7f67721","NCT03055156",0.02,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Sleep Latency Assessed by PSG","PRIMARY",NA,"D012893; D020447","Effect of High Rebound Mattress Toppers on Sleep and Sleep-Related Symptoms",FALSE,413,"t-test",NA,NA,NA,1.36660356395087
"2568","a1b52172f422ae1ce5b8e5b4a85e4bf8","NCT03192176",0.04,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Number of Participants With Mean Percent Reduction of 70% in The Mean Frequency of Mild, Moderate, and Severe VMS From Baseline to Each Study Week","SECONDARY","Week 8","D019584","A Dose-ranging Study of the Efficacy of ESN364 in Postmenopausal Women Suffering Vasomotor Symptoms (Hot Flashes)",FALSE,85,"logistic_regression",NA,NA,NA,1.14705113663484
"2569","a1bf4ad45328e156e79a926c85af63f1","NCT02887183",0.0495,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,1,"Change From Baseline in Concentration of N-terminal Pro-brain Natriuretic Peptide (NT-proBNP) and Change in Left Ventricular End Diastolic Volume Index (LVEDVi) by Selected Groups of Interest at Month 6","SECONDARY","Subjects with HFrEF and ""low"" NT-proBNP","D006333","Effects of Sacubitril/Valsartan Therapy on Biomarkers, Myocardial Remodeling and Outcomes.",FALSE,794,"t-test",NA,NA,NA,4.10339060953462
"2570","a1e9695bf9d1228f830c9ab1bb04663a","NCT03748420",0.0103,"Logistic regression","INTERVENTIONAL",0,0,0,0,0,"Blood Pressure Medication Adherence","PRIMARY",NA,"D006949","Medication Adherence Clinical Decision Support",FALSE,1730,"logistic_regression",NA,NA,NA,1.55070616349361
"2571","a20123fb97f1bda4f8823c3a8419a9bc","NCT02186808",0.05,"Mann-Whitney","INTERVENTIONAL",0,0,0,0,0,"Success Rate of Bridge Procera Bridge Zirconia","PRIMARY",NA,NA,"T-116_Procera-Bridge Zirconia - A Clinical Study",TRUE,78,"mann_whitney",NA,NA,NA,1.32610986002301
"2572","a209181500a07c4efd29ee9b26ca91e7","NCT02494401",0.05,"Mann-Whitney","INTERVENTIONAL",0,0,0,0,0,"Change in Quality of Life on the European Quality of Life-5 Dimensions (EQ-5D) Index Scale","SECONDARY",NA,"D012595; D045743; D012598","Taking Charge of Systemic Sclerosis",FALSE,247,"mann_whitney",NA,NA,NA,2.32040326199209
"2573","a21b1d533a14531ca85ddb6d8273ef50","NCT02421315",0.0464,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Brain Gray Matter Thickness","SECONDARY",NA,"D009771","Overlapping Neural Circuits in Pediatric OCD",FALSE,55,"t-test",NA,NA,NA,1.05783422199837
"2574","a21f9a6e6d6347ad2ee12da0330b1fa3","NCT00312195",0.0217,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"The Number of Subjects With Ineffective Treatment During the Double-blind Evaluation Phase.","PRIMARY","H0: the odds of ineffective treatment is the same for subjects receiving placebo as for those receiving BTDS versus the alternative H1: the odds of ineffective treatment is different for subjects receiving placebo from those receiving BTDS.",NA,"Safety and Efficacy of Buprenorphine Transdermal System (BTDS) in Subjects With Chronic Nonmalignant Pain",FALSE,266,"logistic_regression",NA,NA,NA,1.18153390539015
"2575","a234c3e2c16a42aca684d46680c5a27c","NCT05170061",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,1,0,"Cuff SBP","SECONDARY",NA,"D006973","24 Hour Ambulatory Cardiac Oxygen Consumption",FALSE,78,"t-test",NA,NA,NA,1.32610986002301
"2576","a2357da393959327a04ae1a8215d9e68","NCT00434759",0.05,"ANOVA","INTERVENTIONAL",0,0,0,0,0,"Change From Baseline in Social Phobia Scale (SPS)","PRIMARY",NA,"D010698; D000072861","Social Phobia Intervention Study of Mannheim",TRUE,89,"anova",2,NA,NA,1.41222998379373
"2577","a236c861888b021b04e586d764cf55bc","NCT02939131",0.03,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"COMB-R and ESC Acceptability Among Participants","SECONDARY","The average score for all participants at each site was computed. These site-level averages were compared across treatment groups.","D003863; D003866","IMPAACT 2002: Cognitive Behavioral Therapy and Medication Management for Treatment of Depression in US Youth With HIV",FALSE,138,"t-test",NA,NA,NA,1.13433136566805
"2578","a2371b757d3d1b1bb79b20d38a4de83f","NCT00951912",0.05,"ANOVA","INTERVENTIONAL",0,0,0,0,0,"Percentage Change in Fasting Plasma Glucose","PRIMARY","Null hypothesis: There are no difference in the difference of changes in plasma glucose.

Power calculation: The sample size of 55 subjects per group provided about 90% power to detect a significant change in the FG concentration of 8 mg/dL (7%) by using a general assumption of a 2-tailed a level of 0.05 and allowing for a 20% withdrawal rate.","D003924","The Effects of Soy Isoflavones to Improve the Metabolism of Glucose and Lipids",TRUE,109,"anova",2,NA,NA,1.55669642807029
"2579","a25e8179e493302405da487551a7a388","NCT04591015",0.0493,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Patient-Reported Outcomes Measurement Information System (PROMIS) Global-10 Health Scale - Mental - Change Between Baseline and 90 Days","SECONDARY",NA,"D000086382; D003920; D003924","Dulce Digital-COVID Aware (DD-CA) Discharge Texting Platform for US/Mexico Border Hispanics With Diabetes + COVID-19",FALSE,109,"t-test",NA,NA,NA,1.5385638927549
"2580","a260634ef2740f9f16dc9334d2385ed9","NCT01138124",0.0095,"Conditional logistic regression","OBSERVATIONAL",0,0,0,0,0,"Number of Renal Cancer Cases and Matched Controls With the Indicated Exposure to Gabapentin","PRIMARY",NA,"D010190; D002292; D007680; D010386; D010195; D050500; D012148","Gabapentin and Risk of Pancreatic Cancer and Renal Cancer (GPRD)",FALSE,19046,"logistic_regression",NA,NA,NA,4.77941922316343
"2581","a2708292ef53a3a98d10c0e132230b4f","NCT00406848",0.036,"ANOVA","INTERVENTIONAL",0,0,0,0,1,"Change From Baseline in Laboratory Values - Chloride and Fasting Glucose","SECONDARY",NA,"D003866; D003865","A Study Comparing the Efficacy and Safety of Duloxetine and Placebo for the Treatment of Depression in Elderly Patients",FALSE,342,"anova",2,NA,NA,2.06531253266909
"2582","a28ce39942d9cf9561955d3c3b75b06b","NCT05241470",0.0394,"Two-sample t-test","INTERVENTIONAL",0,0,1,0,0,"Change From Baseline in Fluorescein Staining in the Total Eye Sum - Both Eyes Together","POST_HOC",NA,"D015352; D007638; D005128","Study of ST-100 as Treatment for Dry Eye Disease",FALSE,96,"t-test",NA,NA,NA,1.20022290513246
"2583","a2abe7d24710f1397d9c89e9c1232e25","NCT01626118",0.036,"Two-sample t-test","INTERVENTIONAL",0,0,0,1,0,"TOTPAR-48. Total Pain Relief (TOTPAR) Over 0 to 48 Hours","SECONDARY",NA,"D010149","Study of Indomethacin Capsules to Treat Pain Following Bunionectomy",FALSE,188,"t-test",NA,NA,NA,1.53935436816288
"2584","a2ef49cd50bf356a094dc5a301a8a3ca","NCT00040443",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,1,0,0,"15-Item Word List Delayed Recall","PRIMARY",NA,"D060825","Efficacy And Safety Of CX516 In Elderly Participants With Mild Cognitive Impairment.",TRUE,175,"t-test",NA,NA,NA,1.95940170334017
"2585","a2fa500b97036f8b63d7ad24f86d99a6","NCT05081843",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Change in Tobacco-related Media Literacy","SECONDARY",NA,NA,"Pittsburgh and Rural Area High School Tobacco Prevention",FALSE,174,"t-test",NA,NA,NA,1.95391863793846
"2586","a31871062df1201c4dda907f0e4e149f","NCT02886728",0.015,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants Who Achieved an Improvement (Decrease) in the HAQ-DI Score ≥ 0.22 at Weeks 2, 4, 12, 24, 36, and 52","SECONDARY","Filgotinib 100 mg + MTX vs MTX Monotherapy at Week 36","D001168; D001172","Filgotinib Alone and in Combination With Methotrexate (MTX) in Adults With Moderately to Severely Active Rheumatoid Arthritis Who Are Naive to MTX Therapy",FALSE,623,"logistic_regression",NA,NA,NA,1.30185176581259
